Per_Capita_Exp_ALL_ESRD_BY1,Per_Capita_Exp_ALL_DIS_BY1,Per_Capita_Exp_ALL_AGDU_BY1,Per_Capita_Exp_ALL_AGND_BY1,Per_Capita_Exp_ALL_ESRD_BY2,Per_Capita_Exp_ALL_DIS_BY2,Per_Capita_Exp_ALL_AGDU_BY2,Per_Capita_Exp_ALL_AGND_BY2,Per_Capita_Exp_ALL_ESRD_BY3,Per_Capita_Exp_ALL_DIS_BY3,Per_Capita_Exp_ALL_AGDU_BY3,Per_Capita_Exp_ALL_AGND_BY3,CMS_HCC_RiskScore_ESRD_PY,CMS_HCC_RiskScore_DIS_PY,CMS_HCC_RiskScore_AGDU_PY,CMS_HCC_RiskScore_AGND_PY,N_AB,N_Ben_Age_0_64,N_Ben_Age_65_74,N_Ben_Age_75_84,N_Ben_Age_85plus,N_Ben_Female,N_Ben_Male,N_Ben_Race_White,N_Ben_Race_Black,N_Ben_Race_Asian,ADM,P_SNF_ADM,P_EDV_Vis,P_EM_Total,P_EM_PCP_Vis,P_CT_VIS,P_MRI_VIS,N_PCP,N_Spec,N_Hosp,GenSaveLoss,EarnSaveLoss,Performance_Year,Per_Capita_Exp_TOTAL_PY,ACO_ID,ACO_Name
64313.0,7132.0,11692.0,7602.0,56788.0,9064.0,13520.0,8275.0,78667.0,8737.0,12855.0,9034.0,0.909,0.945,0.861,0.914,6058.0,510.0,2469.0,2165.0,914.0,3461.0,2597.0,5530.0,97.0,43.0,200,45,707.0,11678.0,3371.0,870.0,235,112.0,286.0,1,0.0,0.0,2024,12594.0,A3195,"Cayuga Area Preferred, Inc."
77102.0,9553.0,12984.0,8963.0,73168.0,10225.0,13561.0,9385.0,83659.0,10249.0,14150.0,9459.0,0.964,0.854,0.816,0.98,53573.0,2253.0,25717.0,20207.0,5396.0,29687.0,23886.0,48925.0,1167.0,646.0,217,28,577.0,14458.0,4714.0,764.0,308,642.0,928.0,4,28462285.0,20919779.0,2024,12920.0,A3229,Banner Health Network
97255.0,11506.0,15969.0,10531.0,109322.0,11573.0,16863.0,11124.0,107478.0,12013.0,17846.0,11885.0,1.014,0.837,0.906,1.003,9300.0,385.0,3607.0,3493.0,1815.0,5748.0,3552.0,8238.0,260.0,108.0,282,75,648.0,13303.0,4878.0,861.0,289,180.0,399.0,0,0.0,0.0,2024,14365.0,A3235,"Mount Auburn Cambridge Independent Practice Association, Inc."
83213.0,9203.0,16173.0,9053.0,80996.0,8193.0,15613.0,7959.0,73208.0,8125.0,15357.0,8551.0,0.959,0.922,0.948,0.995,32466.0,2571.0,15756.0,10818.0,3321.0,18081.0,14385.0,27669.0,3634.0,210.0,214,23,502.0,13950.0,6206.0,730.0,267,229.0,166.0,0,39471546.0,29011586.0,2024,10710.0,A3236,"PQN - Georgia, LLC"
74002.0,9386.0,12397.0,8135.0,77498.0,9515.0,12321.0,8332.0,79839.0,9479.0,12997.0,8738.0,0.91,0.904,0.817,0.929,78716.0,6589.0,38518.0,26187.0,7422.0,45080.0,33636.0,63510.0,11393.0,765.0,229,17,502.0,12195.0,4171.0,739.0,294,786.0,1133.0,0,61690818.0,24182801.0,2024,11114.0,A3250,Piedmont Clinic ACO LLC
92892.0,14037.0,20592.0,11148.0,98173.0,14612.0,21135.0,11866.0,107616.0,13811.0,21659.0,11773.0,0.977,0.906,1.074,0.925,5401.0,440.0,2295.0,1866.0,800.0,3108.0,2293.0,3067.0,1293.0,387.0,289,61,536.0,18863.0,9682.0,715.0,313,72.0,24.0,0,7612962.0,2984281.0,2024,16911.0,A3266,Empire ACO LLC
117720.0,13221.0,15013.0,10614.0,98952.0,12984.0,13782.0,11260.0,99136.0,11882.0,11959.0,11385.0,0.974,0.846,0.81,0.894,9126.0,478.0,4382.0,3256.0,1010.0,5475.0,3651.0,5425.0,2155.0,723.0,184,32,510.0,14003.0,5334.0,691.0,304,189.0,12.0,0,7451830.0,2921117.0,2024,13050.0,A3272,"Netrin Primary Care ACO, LLC"
86610.0,11143.0,19343.0,9811.0,87256.0,11082.0,20410.0,10392.0,98176.0,11663.0,21764.0,11501.0,1.014,1.127,1.106,1.009,35290.0,1617.0,17882.0,11846.0,3945.0,20696.0,14594.0,32740.0,781.0,162.0,246,53,576.0,11386.0,4245.0,786.0,228,567.0,1323.0,0,9004047.0,6617974.0,2024,12571.0,A3273,"Nebraska Health Network, LLC"
71178.0,9967.0,23224.0,9926.0,84289.0,9049.0,25064.0,10566.0,86408.0,10548.0,24059.0,11287.0,0.89,0.887,1.066,1.012,20005.0,1171.0,9697.0,6936.0,2201.0,11403.0,8602.0,18235.0,1312.0,47.0,267,28,628.0,13620.0,5867.0,842.0,275,93.0,79.0,0,7883220.0,5794167.0,2024,13302.0,A3280,"Prime Care Managers, LLC"
88150.0,9320.0,17889.0,10280.0,91427.0,8992.0,17736.0,10623.0,93678.0,10009.0,18560.0,11117.0,1.111,1.069,1.088,1.178,25045.0,1942.0,12695.0,7643.0,2765.0,13970.0,11075.0,23761.0,312.0,103.0,355,57,675.0,12198.0,4035.0,952.0,273,440.0,2006.0,8,12644825.0,4956771.0,2024,14491.0,A3283,"Healthcare Solutions Network, LLC"
78334.0,9888.0,16230.0,8594.0,81227.0,9978.0,16807.0,8949.0,80140.0,10146.0,16903.0,9128.0,0.94,0.938,0.937,0.918,46924.0,4800.0,22925.0,14298.0,4901.0,25891.0,21033.0,43777.0,1293.0,198.0,247,37,648.0,9359.0,1712.0,681.0,191,661.0,1821.0,6,43604615.0,32049392.0,2024,10820.0,A3289,OSF Healthcare System
103652.0,10834.0,15431.0,10132.0,111520.0,11429.0,16031.0,10791.0,104093.0,12137.0,17196.0,11260.0,1.045,0.999,0.968,0.993,43818.0,2654.0,20721.0,14898.0,5545.0,24385.0,19433.0,38975.0,518.0,716.0,203,36,565.0,12832.0,5615.0,697.0,308,265.0,280.0,1,45385962.0,33358682.0,2024,14212.0,A3299,"Aledade Arkansas ACO, LLC"
84738.0,10475.0,17126.0,10047.0,90490.0,10484.0,16490.0,10010.0,92016.0,10891.0,17183.0,10240.0,0.978,0.957,0.903,1.022,28167.0,4171.0,12609.0,8382.0,3005.0,15436.0,12731.0,25905.0,929.0,186.0,282,43,717.0,10528.0,2988.0,798.0,210,620.0,1416.0,11,-10419848.0,-3114052.0,2024,13272.0,A3317,"McLaren High Performance Network, LLC"
93356.0,11178.0,12364.0,9791.0,91626.0,9900.0,11240.0,8812.0,90472.0,12212.0,11358.0,9976.0,0.969,0.922,0.882,0.959,15122.0,1276.0,7959.0,4656.0,1231.0,8490.0,6632.0,13541.0,601.0,260.0,226,42,455.0,12784.0,4940.0,652.0,247,151.0,193.0,0,11712423.0,8608631.0,2024,11750.0,A3318,Community Care Collaborative of Pennsylvania and New Jersey LLC
74665.0,10941.0,15794.0,9884.0,76987.0,10638.0,15431.0,10069.0,80009.0,10913.0,16088.0,10590.0,0.934,0.917,0.884,0.941,14233.0,1599.0,6867.0,4201.0,1566.0,8128.0,6105.0,12662.0,287.0,103.0,282,38,710.0,12084.0,3687.0,799.0,222,324.0,586.0,4,8432527.0,3305550.0,2024,13342.0,A3320,Texas Panhandle Clinical Partners ACO LLC
75839.0,8806.0,19213.0,8960.0,81163.0,8998.0,18094.0,9152.0,82756.0,8737.0,17030.0,9450.0,0.99,0.893,1.017,0.988,38679.0,1404.0,18640.0,14307.0,4328.0,22261.0,16418.0,32688.0,4439.0,242.0,208,32,596.0,13305.0,4412.0,756.0,274,314.0,404.0,4,42944652.0,21042880.0,2024,11373.0,A3324,"Hampton Roads Good Help ACO, LLC"
74814.0,7779.0,16891.0,9009.0,86547.0,8274.0,18552.0,9395.0,84877.0,8220.0,18249.0,9815.0,0.972,0.87,1.049,0.998,46938.0,2904.0,21337.0,17276.0,5421.0,26614.0,20324.0,42041.0,3614.0,150.0,257,34,593.0,12146.0,4179.0,761.0,228,695.0,1139.0,6,15781624.0,6186397.0,2024,12535.0,A3325,"Southeastern Health Partners Medicare ACO, LLC"
78375.0,9576.0,15789.0,9611.0,78143.0,11201.0,16295.0,10129.0,88544.0,11033.0,15450.0,11280.0,0.999,0.893,0.93,0.972,21249.0,1238.0,9209.0,7987.0,2815.0,12518.0,8731.0,19373.0,508.0,114.0,245,55,549.0,11988.0,3944.0,877.0,279,562.0,823.0,1,10473140.0,7697758.0,2024,12303.0,A3336,"Lifespan Health Alliance, LLC"
88082.0,9854.0,15751.0,10664.0,90509.0,9766.0,15043.0,10290.0,93001.0,10372.0,13585.0,10651.0,0.94,0.971,0.799,1.033,5397.0,1145.0,2356.0,1387.0,509.0,3070.0,2327.0,3521.0,872.0,283.0,335,56,707.0,13605.0,7210.0,707.0,225,105.0,29.0,0,3322926.0,978633.0,2024,12761.0,A3361,"UOP ACO, LLC"
88082.0,9854.0,15751.0,10664.0,90509.0,9766.0,15043.0,10290.0,93001.0,10372.0,13585.0,10651.0,0.94,0.971,0.799,1.033,5397.0,1145.0,2356.0,1387.0,509.0,3070.0,2327.0,3521.0,872.0,283.0,335,56,707.0,13605.0,7210.0,707.0,225,105.0,29.0,0,3322926.0,978633.0,2024,12761.0,A5387,"agilon health Michigan ACO, Inc."
78082.0,8928.0,16230.0,9709.0,83522.0,9030.0,16249.0,9977.0,83173.0,9120.0,15636.0,9995.0,0.958,0.966,1.047,1.086,16068.0,1205.0,7193.0,5519.0,2151.0,9304.0,6764.0,12883.0,2648.0,164.0,283,42,695.0,16977.0,8224.0,820.0,251,367.0,633.0,2,9312420.0,4563086.0,2024,13316.0,A3365,"TC2, LLC"
93727.0,11729.0,14618.0,9871.0,92554.0,11577.0,14848.0,10296.0,96783.0,10999.0,15453.0,10781.0,0.951,0.971,0.963,0.987,15819.0,1953.0,7409.0,4928.0,1529.0,9370.0,6449.0,13038.0,1587.0,309.0,249,42,625.0,12122.0,3763.0,849.0,312,301.0,180.0,0,22854853.0,8959102.0,2024,12947.0,A3378,All Care Health Alliance LLC
72284.0,7975.0,12533.0,8328.0,79140.0,8148.0,13059.0,8500.0,71155.0,9187.0,13904.0,9078.0,0.936,0.919,0.95,0.968,21913.0,1264.0,10771.0,7231.0,2647.0,12222.0,9691.0,20860.0,232.0,130.0,229,48,512.0,11113.0,3890.0,691.0,215,264.0,617.0,4,6119235.0,4497638.0,2024,11517.0,A3380,"Mercy Health Network ACO, LLC"
63891.0,9696.0,9803.0,8543.0,67525.0,8467.0,11492.0,8513.0,75395.0,8972.0,10751.0,9042.0,0.897,0.853,0.766,0.983,4421.0,822.0,1890.0,1293.0,416.0,2459.0,1962.0,3736.0,346.0,123.0,255,40,710.0,11201.0,1688.0,603.0,166,85.0,34.0,1,3021616.0,1184474.0,2024,11403.0,A3391,"CHESS Value, LLC"
84793.0,9473.0,15515.0,9789.0,87379.0,9838.0,15498.0,10069.0,93438.0,10303.0,16012.0,10460.0,0.982,0.96,0.997,1.013,110957.0,8751.0,50436.0,37655.0,14115.0,61968.0,48989.0,98322.0,5792.0,1066.0,271,49,627.0,12299.0,3970.0,788.0,249,2361.0,4744.0,18,17032473.0,12518867.0,2024,13274.0,A3454,"Trinity Integrated Care, LLC"
83699.0,10567.0,14210.0,9298.0,92123.0,10402.0,14601.0,9395.0,91944.0,10443.0,14053.0,10025.0,1.036,1.076,1.069,1.01,21249.0,1334.0,11439.0,6766.0,1710.0,12238.0,9011.0,19146.0,848.0,251.0,197,33,405.0,14056.0,6048.0,595.0,270,96.0,1.0,0,45526657.0,33462093.0,2024,10979.0,A3457,"Aledade Accountable Care 15, LLC"
73131.0,8976.0,15160.0,8318.0,76147.0,8557.0,15553.0,8618.0,77813.0,9058.0,16556.0,8902.0,0.985,0.925,0.994,1.026,33786.0,2739.0,16882.0,10884.0,3281.0,18633.0,15153.0,31501.0,803.0,227.0,185,29,495.0,11866.0,5778.0,589.0,255,290.0,125.0,0,55132716.0,40522546.0,2024,10422.0,A3458,"Aledade Accountable Care 16, LLC"
75081.0,8781.0,10607.0,8178.0,68092.0,8211.0,9994.0,7051.0,73943.0,8470.0,10148.0,8110.0,0.897,0.77,0.752,0.903,5555.0,1926.0,2332.0,995.0,302.0,2886.0,2669.0,3053.0,2186.0,66.0,261,30,846.0,10506.0,602.0,569.0,155,122.0,100.0,0,6838253.0,5026116.0,2024,10917.0,A3466,"Louisiana Primary Care Accountable Care Organization, LLC"
105890.0,12099.0,18323.0,11010.0,106028.0,14532.0,18517.0,11110.0,108529.0,14744.0,19817.0,11621.0,1.084,1.229,1.05,1.094,49360.0,1514.0,25979.0,17254.0,4613.0,29491.0,19869.0,40016.0,3724.0,2073.0,258,28,604.0,13105.0,4104.0,941.0,351,489.0,1201.0,0,68328662.0,50221567.0,2024,14601.0,A3473,Houston Methodist Coordinated Care
67420.0,8548.0,12549.0,9136.0,73759.0,8969.0,12651.0,9625.0,77667.0,9479.0,13269.0,9880.0,0.943,0.84,0.867,1.007,13143.0,2996.0,4878.0,3588.0,1681.0,7124.0,6019.0,11149.0,944.0,149.0,361,53,854.0,10858.0,3444.0,791.0,198,634.0,1279.0,6,0.0,0.0,2024,15056.0,A3476,"Rochester Regional Health ACO, Inc."
70097.0,8865.0,9626.0,7406.0,73483.0,8999.0,10793.0,7668.0,79288.0,9180.0,10641.0,7679.0,0.84,0.797,0.679,0.784,11829.0,3385.0,5749.0,2181.0,514.0,6102.0,5727.0,8790.0,405.0,169.0,213,26,831.0,8372.0,289.0,702.0,195,411.0,105.0,0,17627925.0,8637683.0,2024,9877.0,A3477,Community Health Provider Alliance
91024.0,8720.0,11247.0,8630.0,82131.0,8425.0,11304.0,8850.0,95793.0,8939.0,13413.0,9806.0,0.918,0.878,0.89,0.967,53594.0,4482.0,27446.0,16935.0,4731.0,29804.0,23790.0,45446.0,5137.0,510.0,210,26,507.0,12755.0,4350.0,735.0,247,823.0,1143.0,2,33384964.0,24537948.0,2024,10432.0,A3504,"Novant Health Accountable Care Organization I, LLC"
70155.0,10127.0,9276.0,8958.0,74479.0,12343.0,11020.0,9420.0,100635.0,13350.0,10802.0,10539.0,0.969,0.911,0.714,0.892,6420.0,355.0,3137.0,2278.0,650.0,3376.0,3044.0,5597.0,376.0,102.0,199,22,620.0,11908.0,4268.0,761.0,247,90.0,286.0,0,5479800.0,2035576.0,2024,10987.0,A3507,"UVA Community Health Accountable Care Organization, LLC"
92528.0,14143.0,17369.0,11010.0,105181.0,13457.0,20332.0,11997.0,110794.0,16737.0,21926.0,13354.0,1.086,1.076,1.052,1.005,43623.0,1290.0,20381.0,16576.0,5376.0,25277.0,18346.0,36569.0,793.0,2049.0,226,46,466.0,15167.0,4363.0,815.0,377,460.0,1046.0,4,0.0,0.0,2024,15636.0,A3521,"Scripps Accountable Care Organization, LLC"
97166.0,15657.0,21522.0,12507.0,98382.0,14957.0,24308.0,12661.0,109787.0,16289.0,23660.0,12812.0,1.038,1.363,1.192,1.161,12457.0,1429.0,5253.0,4108.0,1667.0,7717.0,4740.0,6847.0,4919.0,144.0,355,51,760.0,13779.0,4675.0,959.0,288,478.0,1483.0,2,8957501.0,4389175.0,2024,17475.0,A3531,"UCMCNACO, LLC"
87567.0,10693.0,17493.0,9345.0,81029.0,10486.0,18585.0,8400.0,94390.0,11038.0,17163.0,9170.0,0.955,0.956,1.045,0.946,39999.0,3623.0,22600.0,10139.0,3637.0,22417.0,17582.0,37688.0,1110.0,118.0,265,39,648.0,9813.0,3344.0,815.0,226,689.0,1839.0,3,13182486.0,5167535.0,2024,11862.0,A3547,Physician Partners of Western PA LLC
77610.0,8603.0,12480.0,8904.0,75449.0,8201.0,12273.0,8067.0,79565.0,8269.0,11922.0,8440.0,0.954,0.741,0.732,0.906,12020.0,2628.0,5398.0,3008.0,986.0,6433.0,5587.0,10666.0,68.0,84.0,213,36,708.0,9213.0,564.0,610.0,179,328.0,48.0,0,4967151.0,1947123.0,2024,10956.0,A3554,"Community Health Center Network Of Idaho, LLC"
74616.0,8722.0,17731.0,8791.0,72733.0,8658.0,18376.0,8034.0,81488.0,10460.0,19919.0,8887.0,0.92,0.942,1.071,0.951,9810.0,844.0,4653.0,3242.0,1071.0,5553.0,4257.0,9355.0,55.0,50.0,231,37,627.0,11792.0,4474.0,793.0,215,83.0,180.0,1,0.0,0.0,2024,11570.0,A3555,"Inspire Health Partners, LLC"
99139.0,11679.0,17902.0,11191.0,92486.0,10260.0,17080.0,9909.0,95047.0,10923.0,18585.0,10925.0,1.079,1.233,1.245,1.217,41356.0,3019.0,19402.0,13667.0,5268.0,23173.0,18183.0,38506.0,870.0,272.0,328,62,719.0,13035.0,4944.0,838.0,246,646.0,1504.0,0,45264464.0,17743670.0,2024,14062.0,A3560,"St. Luke's Shared Savings Plan, LLC"
88701.0,9802.0,15240.0,10182.0,81545.0,9706.0,13909.0,9205.0,80646.0,10175.0,15385.0,9819.0,1.057,1.091,1.063,1.184,37523.0,3576.0,17721.0,12006.0,4220.0,20994.0,16529.0,36226.0,503.0,99.0,335,46,788.0,11189.0,3229.0,971.0,217,1452.0,3157.0,11,19606422.0,7685717.0,2024,13350.0,A3563,"Accountable Care Organization of West Virginia, LLC"
84020.0,10802.0,18482.0,10543.0,83503.0,11173.0,19310.0,11350.0,84922.0,12936.0,23172.0,12487.0,0.946,1.015,1.062,1.073,56030.0,5163.0,24223.0,19721.0,6923.0,32260.0,23770.0,47934.0,7193.0,147.0,296,61,730.0,13963.0,3729.0,817.0,244,721.0,1600.0,18,0.0,0.0,2024,14445.0,A3566,"Myriad Health Alliance, LLC"
84020.0,10802.0,18482.0,10543.0,83503.0,11173.0,19310.0,11350.0,84922.0,12936.0,23172.0,12487.0,0.946,1.015,1.062,1.073,56030.0,5163.0,24223.0,19721.0,6923.0,32260.0,23770.0,47934.0,7193.0,147.0,296,61,730.0,13963.0,3729.0,817.0,244,721.0,1600.0,18,0.0,0.0,2024,14445.0,A5147,"SBL Practice Acquisitions, Inc."
66680.0,10099.0,12973.0,10104.0,71078.0,12049.0,15856.0,10406.0,81772.0,12071.0,15326.0,10877.0,0.934,0.893,0.948,0.901,10144.0,744.0,4780.0,2919.0,1701.0,5479.0,4665.0,9859.0,11.0,14.0,233,71,571.0,8634.0,2110.0,580.0,156,451.0,983.0,0,4906121.0,1923200.0,2024,13918.0,A3578,Caravan Health ACO 15 LLC
86207.0,9618.0,15358.0,10111.0,81410.0,8920.0,15871.0,9180.0,77841.0,9341.0,15701.0,10069.0,1.027,0.922,0.877,1.061,10855.0,868.0,4439.0,4034.0,1514.0,6182.0,4673.0,9733.0,779.0,74.0,271,51,618.0,13822.0,4905.0,926.0,315,292.0,471.0,4,0.0,0.0,2024,12693.0,A3579,"HH Health System ACO, LLC"
88893.0,12188.0,18762.0,11516.0,82247.0,11626.0,16487.0,10228.0,83345.0,13227.0,19822.0,11765.0,1.002,1.189,1.078,1.105,31948.0,977.0,13839.0,12894.0,4238.0,17721.0,14227.0,28518.0,1425.0,231.0,294,23,690.0,15841.0,3791.0,898.0,349,285.0,823.0,0,23881396.0,9361507.0,2024,15043.0,A3588,"Treasure Coast Integrated Healthcare, LLC"
112239.0,12816.0,18446.0,12319.0,110652.0,10774.0,21933.0,10152.0,105726.0,11061.0,24411.0,12553.0,1.056,0.977,1.065,1.068,18471.0,599.0,8149.0,6700.0,3023.0,10780.0,7691.0,16685.0,316.0,346.0,250,56,520.0,14966.0,4063.0,813.0,310,206.0,483.0,0,0.0,0.0,2024,15878.0,A3591,"ColigoCare, LLC"
89431.0,10595.0,19263.0,10207.0,83408.0,9990.0,17122.0,9754.0,73329.0,10491.0,16423.0,10385.0,0.924,0.967,1.013,1.006,12000.0,757.0,5494.0,4347.0,1402.0,6725.0,5275.0,10415.0,1255.0,31.0,255,49,639.0,11084.0,3398.0,669.0,205,94.0,515.0,0,0.0,0.0,2024,12880.0,A3599,"Central Virginia Accountable Care Collaborative, LLC"
106517.0,12430.0,27428.0,10618.0,95310.0,10706.0,25882.0,9375.0,87519.0,12263.0,25873.0,9748.0,1.029,1.051,1.138,0.968,4902.0,331.0,2223.0,1798.0,550.0,2790.0,2112.0,4495.0,175.0,39.0,262,57,650.0,13625.0,5851.0,663.0,276,39.0,94.0,0,3298873.0,1616448.0,2024,13414.0,A3613,Utah Physicians Quality Care
71736.0,10702.0,14519.0,9367.0,74371.0,8966.0,14727.0,8987.0,82218.0,9404.0,14415.0,9506.0,1.055,1.045,0.927,1.004,14601.0,1098.0,7131.0,4875.0,1497.0,7869.0,6732.0,14034.0,15.0,61.0,221,44,609.0,11083.0,4093.0,706.0,261,244.0,574.0,1,0.0,0.0,2024,13680.0,A3621,"Kootenai Accountable Care, LLC"
85221.0,10042.0,16857.0,9270.0,84232.0,9229.0,20248.0,8569.0,82566.0,9099.0,17066.0,9657.0,0.995,0.972,0.993,0.98,11613.0,725.0,5103.0,4322.0,1463.0,6612.0,5001.0,10655.0,414.0,79.0,298,28,824.0,11645.0,3164.0,687.0,258,137.0,224.0,0,0.0,0.0,2024,12248.0,A3623,"St. Luke's ACO, LLC"
87437.0,11767.0,19762.0,10561.0,85372.0,10914.0,21858.0,9613.0,88855.0,10977.0,20649.0,10356.0,1.026,0.991,1.083,0.989,13737.0,1206.0,6290.0,4714.0,1527.0,7400.0,6337.0,12089.0,959.0,84.0,261,44,605.0,14297.0,6118.0,789.0,286,105.0,24.0,0,17194893.0,8425498.0,2024,12337.0,A3630,"Aledade Accountable Care 22, LLC"
90903.0,9714.0,16784.0,10244.0,82574.0,8949.0,16208.0,9234.0,92213.0,9042.0,14603.0,10250.0,1.007,0.896,0.972,1.07,31863.0,1996.0,13281.0,11991.0,4595.0,17854.0,14009.0,29044.0,665.0,572.0,234,49,685.0,10856.0,3530.0,877.0,234,918.0,2076.0,10,4045525.0,2973461.0,2024,13322.0,A3631,"MultiCare Connected Care, LLC"
78590.0,10435.0,15629.0,10135.0,74121.0,11509.0,15364.0,10505.0,80402.0,12403.0,15094.0,11697.0,0.96,1.04,0.971,1.095,31154.0,4039.0,13592.0,10054.0,3469.0,17792.0,13362.0,26956.0,3043.0,203.0,293,32,664.0,11088.0,3040.0,893.0,314,956.0,1912.0,8,11891629.0,8740347.0,2024,13380.0,A3633,A2 ACO LLC
80578.0,11293.0,18171.0,10242.0,81385.0,10304.0,17334.0,9332.0,90371.0,10770.0,17572.0,10106.0,0.888,0.884,1.027,0.959,35570.0,3546.0,16897.0,11268.0,3859.0,20310.0,15260.0,32604.0,1023.0,252.0,271,44,777.0,11568.0,2409.0,745.0,251,298.0,981.0,12,15416826.0,4626219.0,2024,12991.0,A3644,Lifecare ACO LLC
72709.0,9580.0,12704.0,8336.0,70092.0,8944.0,13238.0,7945.0,78198.0,9551.0,15482.0,9017.0,0.945,0.916,0.812,0.919,9005.0,870.0,4840.0,2509.0,786.0,4764.0,4241.0,8260.0,246.0,56.0,260,36,601.0,10605.0,4130.0,813.0,207,167.0,441.0,6,3501013.0,1372397.0,2024,11399.0,A3664,"CHSPSC ACO 2, LLC"
72709.0,9580.0,12704.0,8336.0,70092.0,8944.0,13238.0,7945.0,78198.0,9551.0,15482.0,9017.0,0.945,0.916,0.812,0.919,9005.0,870.0,4840.0,2509.0,786.0,4764.0,4241.0,8260.0,246.0,56.0,260,36,601.0,10605.0,4130.0,813.0,207,167.0,441.0,6,3501013.0,1372397.0,2024,11399.0,A5329,"Ascension Care Management Health Partners Wisconsin, LLC"
78908.0,12992.0,13247.0,7613.0,98655.0,15215.0,13957.0,9310.0,82369.0,16375.0,14047.0,9650.0,0.973,1.081,0.807,0.872,6442.0,640.0,2922.0,2212.0,668.0,3970.0,2472.0,3152.0,2696.0,136.0,219,34,611.0,12448.0,3877.0,616.0,298,215.0,846.0,0,5329791.0,3917396.0,2024,12612.0,A3667,"Health Alliance ACO, LLC"
93275.0,12449.0,14810.0,11005.0,93683.0,11979.0,15512.0,11405.0,108369.0,12754.0,16906.0,12600.0,0.939,0.986,0.982,0.993,13239.0,1850.0,6404.0,3903.0,1082.0,7676.0,5563.0,10048.0,2252.0,226.0,286,50,651.0,11909.0,3185.0,887.0,281,489.0,969.0,0,8160142.0,3998470.0,2024,13867.0,A3671,"Einstein Care Partners, LLC"
80652.0,10143.0,14049.0,9522.0,78788.0,9353.0,13207.0,8476.0,84131.0,9389.0,13490.0,9268.0,0.928,0.966,0.922,1.008,47973.0,2932.0,21971.0,17835.0,5235.0,27234.0,20739.0,40979.0,4594.0,362.0,257,35,652.0,11645.0,3331.0,746.0,248,1221.0,3247.0,3,18065434.0,7081650.0,2024,11785.0,A3675,"Carolinas HealthCare System ACO, LLC"
84953.0,8753.0,15120.0,8555.0,84650.0,8491.0,16970.0,8062.0,77368.0,9213.0,18813.0,8742.0,0.946,0.817,1.062,0.917,26255.0,1946.0,12862.0,8938.0,2509.0,14451.0,11804.0,22369.0,3175.0,83.0,274,20,628.0,12798.0,4642.0,852.0,269,398.0,903.0,6,0.0,0.0,2024,11790.0,A3677,"McLeod Healthcare Network, LLC"
75748.0,9839.0,16515.0,9615.0,75394.0,8770.0,15170.0,8704.0,76643.0,8980.0,17413.0,9381.0,1.039,0.892,0.811,0.929,12338.0,930.0,6317.0,3907.0,1184.0,6555.0,5783.0,11222.0,212.0,91.0,232,29,640.0,11502.0,4093.0,743.0,234,145.0,292.0,9,9088932.0,3562861.0,2024,11590.0,A3694,"CHSPSC ACO 17, LLC"
93066.0,10752.0,14326.0,9537.0,83391.0,9841.0,13942.0,8761.0,75060.0,10492.0,14069.0,9401.0,0.874,0.838,0.814,0.9,14183.0,941.0,7083.0,4827.0,1332.0,7478.0,6705.0,12994.0,252.0,157.0,232,23,578.0,12275.0,3921.0,776.0,336,365.0,652.0,13,0.0,0.0,2024,11632.0,A3712,"CHSPSC ACO 6, LLC"
74706.0,9682.0,16286.0,9396.0,78664.0,9124.0,16287.0,8418.0,76740.0,9152.0,15232.0,9191.0,0.973,0.888,0.946,0.974,11318.0,1632.0,5330.0,3245.0,1111.0,6448.0,4870.0,10781.0,226.0,29.0,245,39,660.0,11002.0,2782.0,753.0,227,113.0,176.0,6,8921224.0,3497120.0,2024,11730.0,A3714,"CHSPSC ACO 7, LLC"
74706.0,9682.0,16286.0,9396.0,78664.0,9124.0,16287.0,8418.0,76740.0,9152.0,15232.0,9191.0,0.973,0.888,0.946,0.974,11318.0,1632.0,5330.0,3245.0,1111.0,6448.0,4870.0,10781.0,226.0,29.0,245,39,660.0,11002.0,2782.0,753.0,227,113.0,176.0,6,8921224.0,3497120.0,2024,11730.0,A4894,"Aledade Accountable Care 79, LLC"
80682.0,12583.0,22659.0,11748.0,96031.0,12053.0,23483.0,10613.0,97459.0,12473.0,24780.0,12168.0,0.917,1.03,1.074,0.963,7836.0,850.0,3805.0,2456.0,725.0,4296.0,3540.0,7119.0,173.0,44.0,350,40,827.0,11270.0,3340.0,861.0,280,209.0,372.0,9,8870582.0,3477268.0,2024,14825.0,A3715,"CHSPSC ACO 8, LLC"
73760.0,9008.0,11805.0,8069.0,79854.0,9451.0,10907.0,8386.0,77096.0,10604.0,15734.0,9311.0,0.948,0.841,0.959,0.9,11527.0,732.0,5533.0,4046.0,1216.0,6588.0,4939.0,8587.0,2561.0,90.0,245,22,480.0,11267.0,4026.0,682.0,219,56.0,22.0,0,8892396.0,6535911.0,2024,10581.0,A3720,"HealthChoice, LLC"
78222.0,9104.0,13223.0,9778.0,69384.0,8232.0,13399.0,9067.0,64390.0,9504.0,13499.0,9607.0,0.913,0.794,0.888,0.961,12681.0,1273.0,5742.0,4261.0,1405.0,7193.0,5488.0,11524.0,808.0,59.0,249,26,672.0,12773.0,4327.0,768.0,274,153.0,237.0,7,7952154.0,2367547.0,2024,11526.0,A3722,"CHSPSC ACO 12, LLC"
